,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_name
ENSG00000135486,0.09837618,8.160649936,1.262732014,0.209055447,0.379018037,-6.156954468,HNRNPA1
ENSG00000144579,0.099092198,7.286183158,1.261965058,0.209330494,0.379472486,-6.197304521,CTDSP1
ENSG00000112787,-0.176541819,4.570998862,-1.261706085,0.209427051,0.379603301,-6.072331922,FBRSL1
ENSG00000138594,0.09613334,6.681348289,1.261536698,0.209484061,0.379662413,-6.210110565,TMOD3
ENSG00000117118,0.088669995,6.284762892,1.261451312,0.209514703,0.379673728,-6.20859392,SDHB
ENSG00000142082,-0.187784008,3.602184664,-1.261157586,0.209623903,0.379827382,-5.864921335,SIRT3
ENSG00000187753,-0.230004899,2.416800438,-1.260819136,0.209745438,0.380003349,-5.636586642,C9orf153
ENSG00000173626,-0.090495997,4.245392461,-1.260710166,0.209780814,0.380010063,-5.982008896,TRAPPC3L
ENSG00000103274,-0.274375327,3.634193251,-1.260672846,0.209797985,0.380010063,-5.90987921,NUBP1
ENSG00000156510,-0.45467983,-1.300243882,-1.260548453,0.209842675,0.380046773,-5.04900835,HKDC1
ENSG00000163995,-0.469809082,-0.394173235,-1.260364664,0.209908716,0.380122139,-5.151369664,ABLIM2
ENSG00000277791,0.117631799,7.211435749,1.259933903,0.210063563,0.380316457,-6.202303075,PSMB3
ENSG00000172232,0.596649354,2.646087193,1.259930176,0.210064902,0.380316457,-5.688377611,AZU1
ENSG00000124214,-0.110519137,5.880762789,-1.259452029,0.210235672,0.380581351,-6.196532556,STAU1
ENSG00000123342,0.234483001,0.53736821,1.258107536,0.210717257,0.381408774,-5.291472797,MMP19
ENSG00000169627,0.620753402,2.414794873,1.257792955,0.210834412,0.381576446,-5.639853075,BOLA2B
ENSG00000104219,0.120658669,6.76883919,1.257286256,0.211017152,0.381862763,-6.214091146,ZDHHC2
ENSG00000143297,0.220044129,4.515358446,1.256697956,0.211229466,0.382202526,-6.033886408,FCRL5
ENSG00000157445,-0.483022803,-0.327519535,-1.256559595,0.211279423,0.382205385,-5.217629602,CACNA2D3
ENSG00000158481,-0.489401044,-0.067352339,-1.256557527,0.21128017,0.382205385,-5.196975026,CD1C
ENSG00000112232,-0.293345405,0.389342012,-1.255990237,0.21148367,0.382529047,-5.27908147,KHDRBS2
ENSG00000198853,-0.245212983,0.964326958,-1.255835792,0.211537822,0.382582526,-5.369290002,RUSC2
ENSG00000124701,-0.338933568,1.780508588,-1.254945901,0.2118627,0.383125564,-5.489781468,APOBEC2
ENSG00000182195,-0.216657311,1.62924693,-1.254628349,0.211973866,0.383282051,-5.433406302,LDOC1
ENSG00000075429,-0.162390741,0.04526578,-1.254333158,0.212080734,0.383430732,-5.188499049,CACNG5
ENSG00000163795,0.160972566,2.612587889,1.253996226,0.212202763,0.383606783,-5.658430029,ZNF513
ENSG00000181518,-0.249828,-0.589684677,-1.253591314,0.212349479,0.383819173,-5.123531657,OR8D4
ENSG00000160789,0.217678227,3.640074723,1.253546198,0.212369583,0.383819173,-5.909372974,LMNA
ENSG00000122188,-0.192515296,2.936203865,-1.253252673,0.212475991,0.383966891,-5.72843762,LAX1
ENSG00000168522,-0.057098924,6.651852365,-1.252999408,0.212564085,0.384081483,-6.22132612,FNTA
ENSG00000168291,-0.090305775,4.856289313,-1.252357672,0.212796937,0.38445685,-6.096914785,PDHB
ENSG00000164707,-0.181036394,3.39800401,-1.252230761,0.212846757,0.38445685,-5.844038675,SLC13A4
ENSG00000129422,0.495910244,1.140589225,1.252199842,0.212857983,0.38445685,-5.398637348,MTUS1
ENSG00000151332,0.336998557,3.159675276,1.252164946,0.212870652,0.38445685,-5.76802036,MBIP
ENSG00000186509,-0.277651554,-0.529390157,-1.252018784,0.212919977,0.384501307,-5.133016525,OR9Q1
ENSG00000181634,-0.24471554,-0.408130742,-1.251850062,0.212981254,0.384544988,-5.167110399,TNFSF15
ENSG00000100523,-0.175699915,5.097372172,-1.251825782,0.212993821,0.384544988,-6.144749062,DDHD1
ENSG00000038945,0.289960764,2.956843846,1.251758388,0.213018302,0.384544988,-5.731465614,MSR1
ENSG00000170684,-0.283160317,1.042417469,-1.251681202,0.213046342,0.384550994,-5.378971915,ZNF296
ENSG00000109606,0.10786481,6.602658602,1.251593688,0.213076902,0.384561549,-6.22266418,DHX15
ENSG00000165915,0.186895459,3.007313882,1.251386925,0.213152727,0.384653785,-5.719305231,SLC39A13
ENSG00000147485,-0.297244953,-0.874069375,-1.251266442,0.213193314,0.384656067,-5.10800408,PXDNL
ENSG00000011600,-0.176658115,9.391021062,-1.251221254,0.213213487,0.384656067,-6.111828826,TYROBP
ENSG00000196653,0.341130551,0.185173999,1.251180919,0.213228149,0.384656067,-5.257809927,ZNF502
ENSG00000167733,-0.278290199,1.295647187,-1.25074425,0.213386932,0.384897884,-5.431744668,HSD11B1L
ENSG00000138002,-0.167240603,3.736203121,-1.250481362,0.213482565,0.385025753,-5.883667122,IFT172
ENSG00000196312,0.074873142,6.390560914,1.250291442,0.213547928,0.385099005,-6.224385156,MFSD14C
ENSG00000183773,-0.453966177,0.324032645,-1.249897053,0.213695237,0.385319998,-5.268661392,AIFM3
ENSG00000101945,0.325974325,1.218122875,1.249694934,0.213768839,0.385408052,-5.426610312,SUV39H1
ENSG00000196421,-0.335040767,-0.678516648,-1.249114742,0.213977504,0.385709942,-5.126705337,C20orf204
ENSG00000263002,-0.16763386,3.139113473,-1.249093429,0.213985857,0.385709942,-5.761168959,ZNF234
ENSG00000076706,-0.23832601,1.915087238,-1.248950203,0.214040192,0.385763195,-5.516250543,MCAM
ENSG00000188994,-0.071306193,7.6488585,-1.248839226,0.214076907,0.385784685,-6.198260353,ZNF292
ENSG00000175097,0.522418597,-2.234012075,1.248771857,0.214105212,0.385791015,-4.996535695,RAG2
ENSG00000104964,-0.155991142,6.723676014,-1.248472219,0.214214485,0.385943221,-6.226278534,TLE5
ENSG00000185689,-0.581091559,0.11222776,-1.248221113,0.21430609,0.386063564,-5.292537491,C6orf201
ENSG00000109332,0.096693156,9.601041395,1.247913471,0.214414619,0.386214363,-6.105009361,UBE2D3
ENSG00000180758,-0.210647843,1.356717662,-1.247755449,0.214472303,0.386273554,-5.444778505,GPR157
ENSG00000130590,-0.425427981,-0.027976892,-1.246706216,0.214859342,0.386925441,-5.215816607,SAMD10
ENSG00000175305,0.190384866,4.34587293,1.246638809,0.214883983,0.386925441,-6.045801629,CCNE2
ENSG00000161960,0.090068538,7.575790534,1.246429947,0.214956612,0.386995872,-6.20434986,EIF4A1
ENSG00000197403,-0.663270034,-0.430969515,-1.246395798,0.214972837,0.386995872,-5.190768967,OR6N1
ENSG00000066777,0.074471865,6.357643667,1.246240135,0.21502603,0.387046854,-6.229584023,ARFGEF1
ENSG00000168785,-0.27936852,5.713626387,-1.246058989,0.215096031,0.387128075,-6.209735889,TSPAN5
ENSG00000163558,0.154962382,3.613557771,1.245893387,0.215155952,0.387170439,-5.891874982,PRKCI
ENSG00000118246,0.212988051,2.864596316,1.245858656,0.215169331,0.387170439,-5.702373398,FASTKD2
ENSG00000197647,-0.2705591,3.502312306,-1.245126765,0.215437277,0.38755782,-5.852772629,ZNF433
ENSG00000136274,-0.607551443,-1.130945559,-1.245119866,0.215439804,0.38755782,-5.08087074,NACAD
ENSG00000188785,-0.206624889,3.343651322,-1.245025259,0.215474458,0.38755782,-5.814091769,ZNF548
ENSG00000186452,0.223419867,0.415839619,1.244988361,0.21548424,0.38755782,-5.304925827,TMPRSS12
ENSG00000111728,-0.146913915,4.520900293,-1.244895889,0.215521852,0.38758067,-6.056364637,ST8SIA1
ENSG00000165861,-0.106258302,4.203433762,-1.244509562,0.215659692,0.387783737,-5.988406099,ZFYVE1
ENSG00000158825,0.213589536,7.67926131,1.244395883,0.215705097,0.387820568,-6.204954041,CDA
ENSG00000163312,0.120005979,3.985481602,1.24425597,0.21575266,0.387861269,-5.96128242,HELQ
ENSG00000033011,-0.232419146,3.086522155,-1.244021592,0.215842344,0.387942094,-5.802049493,ALG1
ENSG00000276203,0.269723819,2.873986683,1.243979866,0.215857648,0.387942094,-5.714943388,ANKRD20A3
ENSG00000151353,0.17862503,2.725842935,1.243933318,0.215872412,0.387942094,-5.696083396,TMEM18
ENSG00000104549,0.270217818,3.358676986,1.243204455,0.216142197,0.38838207,-5.831076493,SQLE
ENSG00000152620,0.156108441,3.130533066,1.24305229,0.216194444,0.388431098,-5.767562762,NADK2
ENSG00000132016,0.532129627,-1.784908654,1.242992359,0.216220076,0.388432302,-5.042188308,C19orf57
ENSG00000131941,-0.430566486,0.844091024,-1.242774819,0.216299976,0.388530985,-5.390078491,RHPN2
ENSG00000178381,0.166877731,4.483748431,1.242668049,0.216339198,0.388556587,-6.057101266,ZFAND2A
ENSG00000154856,0.340663279,0.899877821,1.242337827,0.216460542,0.388686301,-5.406258136,APCDD1
ENSG00000165526,-0.08951852,4.442857231,-1.242325408,0.216461377,0.388686301,-6.054035292,RPUSD4
ENSG00000284461,0.431363265,-0.099807323,1.242255763,0.216490705,0.388694111,-5.196576307,AC027644.4
ENSG00000162777,0.114034211,6.449292607,1.24138029,0.216812678,0.389227283,-6.23516592,DENND2D
ENSG00000108774,-0.106653499,6.522150108,-1.241047079,0.216934087,0.389400315,-6.236752583,RAB5C
ENSG00000072201,0.25966831,0.909783039,1.240800982,0.217024259,0.389517243,-5.377607667,LNX1
ENSG00000136939,0.559956617,-2.067036074,1.240443044,0.217157757,0.389711896,-4.974566817,OR1L4
ENSG00000178965,0.571909179,-1.259077098,1.239737047,0.217417957,0.39013386,-5.079260225,ERICH3
ENSG00000111879,0.381393912,1.205898733,1.239104629,0.217651232,0.390503242,-5.436373354,FAM184A
ENSG00000178999,0.385928625,2.164152725,1.23902209,0.217681691,0.390503242,-5.608933728,AURKB
ENSG00000214575,0.129653658,2.677681429,1.238959321,0.217701134,0.390503242,-5.68389053,CPEB1
ENSG00000111850,-0.100204492,4.428199397,-1.238896851,0.217724191,0.390503242,-6.063065497,SMIM8
ENSG00000178105,0.188706796,3.537247954,1.23863976,0.217822821,0.390635117,-5.900766724,DDX10
ENSG00000131323,-0.181431461,5.718416901,-1.238536297,0.217861023,0.390658606,-6.208909904,TRAF3
ENSG00000161714,0.214368107,2.374133442,1.237455946,0.218259906,0.391313553,-5.605619213,PLCD3
ENSG00000116032,-0.333213235,-1.002488332,-1.237401695,0.218276566,0.391313553,-5.094737432,GRIN3B
ENSG00000261609,0.282312709,1.99586256,1.237311625,0.218313593,0.391334849,-5.555879128,GAN
ENSG00000081052,0.307753633,-0.418476528,1.236926768,0.218452644,0.391465586,-5.175383575,COL4A4
ENSG00000271741,0.207734178,2.760070362,1.236918327,0.218459079,0.391465586,-5.711354509,AC114490.2
ENSG00000154721,-0.195616299,2.946561699,-1.236910438,0.218461998,0.391465586,-5.711516263,JAM2
ENSG00000135763,0.305644664,1.078251602,1.236777978,0.218511013,0.391508333,-5.405429916,URB2
ENSG00000165186,-0.128177945,0.287588455,-1.236693594,0.218538524,0.391512545,-5.28248087,PTCHD1
ENSG00000180902,0.262053797,3.393181395,1.236571276,0.218587515,0.391532496,-5.823702444,D2HGDH
ENSG00000039560,-0.464476464,0.662458366,-1.236537597,0.218599982,0.391532496,-5.364945406,RAI14
ENSG00000135900,-0.100536714,4.366074654,-1.236423943,0.21863834,0.391556129,-6.038175208,MRPL44
ENSG00000172123,-0.147167722,5.170665062,-1.236017454,0.218792588,0.39178728,-6.168704403,SLFN12
ENSG00000101181,-0.117798374,5.276829457,-1.235592431,0.218949729,0.391968708,-6.176921481,MTG2
ENSG00000198160,0.111603486,7.401083139,1.235567534,0.218958751,0.391968708,-6.224122956,MIER1
ENSG00000120658,0.204035238,0.910028944,1.235530033,0.218969474,0.391968708,-5.366618745,ENOX1
ENSG00000169231,-0.139450979,3.59207771,-1.234730167,0.219266308,0.392454914,-5.882275228,THBS3
ENSG00000145945,-0.386461743,-0.507412271,-1.234594752,0.219320036,0.392487995,-5.177345752,FAM50B
ENSG00000147118,0.111664932,2.711003846,1.234543783,0.219335236,0.392487995,-5.703851455,ZNF182
ENSG00000284283,-0.62530351,-2.854746031,-1.234049211,0.219522533,0.392777985,-4.919875399,TAF11L4
ENSG00000179044,-0.585957245,-1.258614621,-1.233428518,0.21975309,0.393145302,-5.05861735,EXOC3L1
ENSG00000206052,-0.376975024,1.053239754,-1.233302128,0.21980006,0.393184128,-5.41961953,DOK6
ENSG00000156858,-0.106003857,5.142829058,-1.23309126,0.219875134,0.393273214,-6.156570825,PRR14
ENSG00000169245,-0.609122345,-1.572641298,-1.232991805,0.219915413,0.393300051,-5.088184636,CXCL10
ENSG00000113319,0.328611577,2.036521779,1.23286492,0.219962592,0.39333922,-5.591125888,RASGRF2
ENSG00000125522,-0.500503028,-1.757107766,-1.232777126,0.21999524,0.393352399,-4.996532944,NPBWR2
ENSG00000124535,0.098308236,4.052612672,1.232697096,0.220021294,0.393353787,-5.974771618,WRNIP1
ENSG00000102572,0.08895968,6.476321998,1.232619081,0.220050312,0.393354865,-6.246116697,STK24
ENSG00000119608,-0.171168359,4.833610757,-1.232569527,0.220072454,0.393354865,-6.117422068,PROX2
ENSG00000125910,-0.148863096,7.195060347,-1.231369839,0.220519049,0.394034835,-6.237913917,S1PR4
ENSG00000134452,-0.083509011,6.103341748,-1.23135899,0.220519384,0.394034835,-6.243175903,FBH1
ENSG00000160948,-0.122771411,6.145575946,-1.231334096,0.220532365,0.394034835,-6.244171926,VPS28
ENSG00000172575,-0.231694634,4.222697429,-1.231275574,0.220554168,0.394034835,-6.003433266,RASGRP1
ENSG00000163359,0.22313008,0.985933129,1.231194086,0.220580823,0.394037217,-5.401053136,COL6A3
ENSG00000183513,0.104561993,5.580644015,1.230867677,0.220703802,0.394171276,-6.211934411,COA5
ENSG00000123610,0.254365689,6.232540825,1.230866733,0.220706531,0.394171276,-6.244426225,TNFAIP6
ENSG00000162889,0.150029881,6.473022706,1.230341634,0.220902331,0.394475046,-6.24916153,MAPKAPK2
ENSG00000182810,-0.201834583,1.862911016,-1.230258121,0.220930401,0.394475046,-5.554864397,DDX28
ENSG00000268279,-0.310637827,3.357556427,-1.23020669,0.22095267,0.394475046,-5.825003764,AC090004.1
ENSG00000197747,-0.198857849,7.794676152,-1.230033511,0.221017284,0.394534326,-6.218287148,S100A10
ENSG00000165996,0.175268623,3.324696924,1.229981794,0.221036582,0.394534326,-5.807398371,HACD1
ENSG00000081059,-0.192896873,5.744232652,-1.22989579,0.221068678,0.394546359,-6.217858707,TCF7
ENSG00000168827,-0.120299183,4.746700477,-1.229781639,0.221109836,0.394574559,-6.115949006,GFM1
ENSG00000143256,0.321145696,2.190034629,1.229678356,0.221149837,0.394580421,-5.662319817,PFDN2
ENSG00000258555,-0.518995505,0.553846328,-1.229634066,0.221166371,0.394580421,-5.333805932,SPECC1L-ADORA2A
ENSG00000132570,-0.116139645,4.230791546,-1.229563021,0.221189192,0.394580421,-6.02667105,PCBD2
ENSG00000125304,0.086235559,7.271381658,1.228637722,0.221534858,0.395151757,-6.237234155,TM9SF2
ENSG00000135960,0.400111667,-1.436916541,1.228275051,0.221673748,0.395354176,-5.070387567,EDAR
ENSG00000157985,-0.398428035,0.613418051,-1.227808443,0.221848686,0.395620835,-5.347981345,AGAP1
ENSG00000262655,-0.375713173,-0.07900472,-1.227693418,0.221891727,0.395652248,-5.264101933,SPON1
ENSG00000259075,0.329139096,2.162183658,1.227597506,0.221927621,0.395670912,-5.606150932,POC1B-GALNT4
ENSG00000204444,-0.145041455,4.009633408,-1.227066194,0.222126494,0.395980109,-5.986075687,APOM
ENSG00000172296,-0.082172863,5.074085743,-1.226966051,0.222160342,0.395995083,-6.176339076,SPTLC3
ENSG00000106246,-0.152689211,1.768751575,-1.226890294,0.222188718,0.396000303,-5.542164055,PTCD1
ENSG00000263528,0.19677814,3.681985432,1.226704789,0.22226191,0.396085385,-5.908269996,IKBKE
ENSG00000129667,0.158925841,6.7866593,1.226627947,0.222290701,0.396091332,-6.252196049,RHBDF2
ENSG00000212993,-0.214965939,0.272328008,-1.226386869,0.222377351,0.396168395,-5.285547235,POU5F1B
ENSG00000107938,-0.086600307,5.099917156,-1.226366813,0.222384868,0.396168395,-6.170449641,EDRF1
ENSG00000196860,0.603463304,-0.302589076,1.226111678,0.22248421,0.396299998,-5.245980386,TOMM20L
ENSG00000100697,0.140058223,7.5165984,1.225806613,0.222598611,0.39636593,-6.230922258,DICER1
ENSG00000257218,0.105596184,4.046214819,1.225794027,0.222599637,0.39636593,-5.99185191,GATC
ENSG00000205323,0.147106561,4.733709746,1.225782602,0.222607618,0.39636593,-6.125910077,SARNP
ENSG00000001497,-0.252881022,2.407814443,-1.225741297,0.222623111,0.39636593,-5.650575032,LAS1L
ENSG00000119125,-0.288201306,1.627220083,-1.225609041,0.222672725,0.396392622,-5.483428785,GDA
ENSG00000164442,0.128510757,4.717808587,1.22556553,0.22268905,0.396392622,-6.128603178,CITED2
ENSG00000085840,0.191568582,1.695343707,1.225476872,0.22271862,0.396399914,-5.533326074,ORC1
ENSG00000163660,0.090191339,8.389058185,1.225271544,0.222795675,0.396477684,-6.1941007,CCNL1
ENSG00000004660,-0.166807796,3.473669271,-1.2252345,0.222813273,0.396477684,-5.868266119,CAMKK1
ENSG00000138668,0.081347411,7.203537617,1.224722266,0.223001902,0.396767963,-6.243639481,HNRNPD
ENSG00000179010,0.101098923,5.857109378,1.224594704,0.223050869,0.396809715,-6.240969014,MRFAP1
ENSG00000215790,-0.100629593,4.121910492,-1.224343211,0.223144299,0.396930549,-6.007444138,SLC35E2A
ENSG00000071894,0.214053412,3.892675155,1.224274861,0.223173675,0.396937428,-5.950440528,CPSF1
ENSG00000204954,0.330093596,2.89330057,1.224103252,0.223238169,0.39700676,-5.770790863,C12orf73
ENSG00000132388,0.077535829,5.818673911,1.223851988,0.223328932,0.397122787,-6.239368776,UBE2G1
ENSG00000103047,-0.166862349,4.051629268,-1.223699531,0.223389948,0.397185898,-5.988514219,TANGO6
ENSG00000140285,0.294838369,1.023294575,1.22312594,0.223605718,0.397524115,-5.400737397,FGF7
ENSG00000174606,0.106987673,6.064859101,1.223028819,0.223641345,0.397542034,-6.251411476,ANGEL2
ENSG00000067048,0.346398154,3.708421104,1.222934966,0.223677592,0.397561051,-5.326566124,DDX3Y
ENSG00000219481,0.14615345,4.331598124,1.222784485,0.223734237,0.397616315,-6.036570826,NBPF1
ENSG00000148848,0.436567319,-0.832365143,1.222624172,0.223794595,0.397678164,-5.135394281,ADAM12
ENSG00000286140,0.55627428,1.963849641,1.222400504,0.223878825,0.397727145,-5.540665371,DERPC
ENSG00000064932,-0.154497368,7.285156525,-1.222347198,0.223898903,0.397727145,-6.248089335,SBNO2
ENSG00000185477,0.222157806,3.561593607,1.22230659,0.223914199,0.397727145,-5.902241222,GPRIN3
ENSG00000132517,-0.228353184,0.340746194,-1.22226973,0.223924396,0.397727145,-5.302701933,SLC52A1
ENSG00000062282,-0.214486976,7.522397965,-1.221769381,0.224116622,0.39802314,-6.238900828,DGAT2
ENSG00000111665,0.214664507,3.365327475,1.221112157,0.224364447,0.398417798,-5.867568799,CDCA3
ENSG00000213799,0.139179663,2.117779286,1.220947329,0.224422946,0.398476206,-5.603300921,ZNF845
ENSG00000101457,-0.132686913,6.836650998,-1.220841953,0.224466393,0.398478666,-6.257714993,DNTTIP1
ENSG00000165995,-0.102394742,4.462646336,-1.22080793,0.224475547,0.398478666,-6.071175557,CACNB2
ENSG00000101448,0.162482566,2.609190496,1.220681796,0.22452315,0.398510019,-5.708766744,EPPIN
ENSG00000049541,-0.147084501,4.330997031,-1.220593778,0.224560057,0.398510019,-6.065407652,RFC2
ENSG00000188959,-0.317830472,0.145003658,-1.220567337,0.224570038,0.398510019,-5.297383414,C9orf152
ENSG00000134186,0.073560724,6.478321474,1.220414209,0.224624162,0.398560614,-6.261271054,PRPF38B
ENSG00000047932,0.123220023,3.512220578,1.220320181,0.224659664,0.39857816,-5.884560025,GOPC
ENSG00000157999,0.236471469,1.942807081,1.220157106,0.22472493,0.398648499,-5.576584795,ANKRD61
ENSG00000189056,-0.417252268,1.253665306,-1.219990681,0.22478779,0.398714556,-5.49331214,RELN
ENSG00000074356,0.105542456,5.170402071,1.219843694,0.224840422,0.398762457,-6.18888145,NCBP3
ENSG00000158966,-0.33018794,-0.318322937,-1.219636411,0.224920447,0.39883873,-5.202718835,CACHD1
ENSG00000257727,-0.107271367,5.015085506,-1.219536719,0.224956344,0.39883873,-6.16911653,CNPY2
ENSG00000204482,-0.171850629,7.882875461,-1.219534071,0.22496032,0.39883873,-6.225263281,LST1
ENSG00000169249,-0.141772128,3.932973277,-1.219455319,0.224990046,0.398845991,-6.010757146,ZRSR2
ENSG00000148541,0.567107917,0.80758906,1.219071995,0.225135012,0.399013645,-5.380167845,FAM13C
ENSG00000105576,0.144289205,4.007124455,1.21906671,0.225135904,0.399013645,-5.95717506,TNPO2
ENSG00000186654,-0.182692746,4.275781457,-1.218953219,0.225179932,0.399046228,-6.055464613,PRR5
ENSG00000198467,-0.415032442,-0.250983942,-1.218407876,0.225386261,0.399366386,-5.226787461,TPM2
ENSG00000108474,-0.205253713,3.978043253,-1.217943232,0.225562165,0.399605409,-6.008014974,PIGL
ENSG00000197128,0.200880782,2.30586206,1.217862374,0.225591831,0.399605409,-5.647770143,ZNF772
ENSG00000185658,-0.085982884,6.006767128,-1.217838379,0.225598195,0.399605409,-6.256988076,BRWD1
ENSG00000011132,-0.161748702,3.729689013,-1.216788081,0.225999909,0.400271408,-5.935011108,APBA3
ENSG00000249222,-0.317808745,2.352291486,-1.216701357,0.226032798,0.400284098,-5.629118506,ATP5MGL
ENSG00000156471,0.111769101,5.109986674,1.216479818,0.226115236,0.400384524,-6.185715902,PTDSS1
